LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
RUS,POP,TOT,MLN_PER,A,2009,141.909248,
RUS,POP,TOT,MLN_PER,A,2010,142.389969,
RUS,POP,TOT,MLN_PER,A,2011,142.960911,
RUS,POP,TOT,MLN_PER,A,2012,143.201721,
RUS,POP,TOT,MLN_PER,A,2013,143.506995,
RUS,POP,TOT,MLN_PER,A,2014,143.819657,
RUS,POP,TOT,MLN_PER,A,2015,144.096881,
RUS,POP,TOT,MLN_PER,A,2016,144.3424,
RUS,POP,TOT,MLN_PER,A,2017,144.496738,
RUS,POP,TOT,MLN_PER,A,2018,144.491104,
SVN,POP,TOT,MLN_PER,A,1960,1.580145,
SVN,POP,TOT,MLN_PER,A,1961,1.59545,
SVN,POP,TOT,MLN_PER,A,1962,1.60498,
SVN,POP,TOT,MLN_PER,A,1963,1.614414,
SVN,POP,TOT,MLN_PER,A,1964,1.630553,
SVN,POP,TOT,MLN_PER,A,1965,1.650413,
SVN,POP,TOT,MLN_PER,A,1966,1.669606,
SVN,POP,TOT,MLN_PER,A,1967,1.690939,
SVN,POP,TOT,MLN_PER,A,1968,1.703708,
SVN,POP,TOT,MLN_PER,A,1969,1.714022,
SVN,POP,TOT,MLN_PER,A,1970,1.726513,
SVN,POP,TOT,MLN_PER,A,1971,1.729941,
SVN,POP,TOT,MLN_PER,A,1972,1.741343,
SVN,POP,TOT,MLN_PER,A,1973,1.753296,
SVN,POP,TOT,MLN_PER,A,1974,1.76604,
SVN,POP,TOT,MLN_PER,A,1975,1.778454,
SVN,POP,TOT,MLN_PER,A,1976,1.786977,
SVN,POP,TOT,MLN_PER,A,1977,1.799384,
SVN,POP,TOT,MLN_PER,A,1978,1.810997,
SVN,POP,TOT,MLN_PER,A,1979,1.824001,
SVN,POP,TOT,MLN_PER,A,1980,1.884477,
SVN,POP,TOT,MLN_PER,A,1981,1.896133,
SVN,POP,TOT,MLN_PER,A,1982,1.910335,
SVN,POP,TOT,MLN_PER,A,1983,1.922322,
SVN,POP,TOT,MLN_PER,A,1984,1.932154,
SVN,POP,TOT,MLN_PER,A,1985,1.94164,
SVN,POP,TOT,MLN_PER,A,1986,1.980718,
SVN,POP,TOT,MLN_PER,A,1987,1.989462,
SVN,POP,TOT,MLN_PER,A,1988,1.999988,
SVN,POP,TOT,MLN_PER,A,1989,1.999404,
SVN,POP,TOT,MLN_PER,A,1990,1.99809,
SVN,POP,TOT,MLN_PER,A,1991,2.001768,
SVN,POP,TOT,MLN_PER,A,1992,1.995832,
SVN,POP,TOT,MLN_PER,A,1993,1.990623,
SVN,POP,TOT,MLN_PER,A,1994,1.98885,
SVN,POP,TOT,MLN_PER,A,1995,1.987505,
SVN,POP,TOT,MLN_PER,A,1996,1.991169,
SVN,POP,TOT,MLN_PER,A,1997,1.986848,
SVN,POP,TOT,MLN_PER,A,1998,1.982603,
SVN,POP,TOT,MLN_PER,A,1999,1.985557,
SVN,POP,TOT,MLN_PER,A,2000,1.990272,
SVN,POP,TOT,MLN_PER,A,2001,1.992035,
SVN,POP,TOT,MLN_PER,A,2002,1.995718,
SVN,POP,TOT,MLN_PER,A,2003,1.996773,
SVN,POP,TOT,MLN_PER,A,2004,1.997004,
SVN,POP,TOT,MLN_PER,A,2005,2.001114,
SVN,POP,TOT,MLN_PER,A,2006,2.008516,
SVN,POP,TOT,MLN_PER,A,2007,2.019406,
SVN,POP,TOT,MLN_PER,A,2008,2.022629,
SVN,POP,TOT,MLN_PER,A,2009,2.042335,
SVN,POP,TOT,MLN_PER,A,2010,2.049261,
SVN,POP,TOT,MLN_PER,A,2011,2.052496,
SVN,POP,TOT,MLN_PER,A,2012,2.056262,
SVN,POP,TOT,MLN_PER,A,2013,2.059114,
SVN,POP,TOT,MLN_PER,A,2014,2.061623,
SVN,POP,TOT,MLN_PER,A,2015,2.063077,
SVN,POP,TOT,MLN_PER,A,2016,2.064241,
SVN,POP,TOT,MLN_PER,A,2017,2.066161,
SVN,POP,TOT,MLN_PER,A,2018,2.07005,
CHN,POP,TOT,MLN_PER,A,1960,657.686143,
CHN,POP,TOT,MLN_PER,A,1961,668.334897,
CHN,POP,TOT,MLN_PER,A,1962,679.732315,
CHN,POP,TOT,MLN_PER,A,1963,692.28049,
CHN,POP,TOT,MLN_PER,A,1964,706.460953,
CHN,POP,TOT,MLN_PER,A,1965,722.562183,
CHN,POP,TOT,MLN_PER,A,1966,740.745642,
CHN,POP,TOT,MLN_PER,A,1967,760.771063,
CHN,POP,TOT,MLN_PER,A,1968,782.008729,
CHN,POP,TOT,MLN_PER,A,1969,803.577221,
CHN,POP,TOT,MLN_PER,A,1970,824.788457,
CHN,POP,TOT,MLN_PER,A,1971,845.481578,
CHN,POP,TOT,MLN_PER,A,1972,865.68653,
CHN,POP,TOT,MLN_PER,A,1973,885.145933,
CHN,POP,TOT,MLN_PER,A,1974,903.613538,
CHN,POP,TOT,MLN_PER,A,1975,920.945083,
CHN,POP,TOT,MLN_PER,A,1976,937.018252,
CHN,POP,TOT,MLN_PER,A,1977,951.927444,
CHN,POP,TOT,MLN_PER,A,1978,966.039822,
CHN,POP,TOT,MLN_PER,A,1979,979.880619,
CHN,POP,TOT,MLN_PER,A,1980,993.87731,
CHN,POP,TOT,MLN_PER,A,1981,1008.000152,
CHN,POP,TOT,MLN_PER,A,1982,1022.253396,
CHN,POP,TOT,MLN_PER,A,1983,1037.123834,
CHN,POP,TOT,MLN_PER,A,1984,1053.210735,
CHN,POP,TOT,MLN_PER,A,1985,1070.863389,
CHN,POP,TOT,MLN_PER,A,1986,1090.348056,
CHN,POP,TOT,MLN_PER,A,1987,1111.341725,
CHN,POP,TOT,MLN_PER,A,1988,1132.866344,
CHN,POP,TOT,MLN_PER,A,1989,1153.565894,
CHN,POP,TOT,MLN_PER,A,1990,1172.4452,
CHN,POP,TOT,MLN_PER,A,1991,1189.183522,
CHN,POP,TOT,MLN_PER,A,1992,1204.003901,
CHN,POP,TOT,MLN_PER,A,1993,1217.129133,
CHN,POP,TOT,MLN_PER,A,1994,1228.991932,
CHN,POP,TOT,MLN_PER,A,1995,1239.940004,
CHN,POP,TOT,MLN_PER,A,1996,1249.981441,
CHN,POP,TOT,MLN_PER,A,1997,1259.066974,
CHN,POP,TOT,MLN_PER,A,1998,1267.441503,
CHN,POP,TOT,MLN_PER,A,1999,1275.406699,
CHN,POP,TOT,MLN_PER,A,2000,1283.19897,
CHN,POP,TOT,MLN_PER,A,2001,1290.937649,
CHN,POP,TOT,MLN_PER,A,2002,1298.646577,
CHN,POP,TOT,MLN_PER,A,2003,1306.343911,
CHN,POP,TOT,MLN_PER,A,2004,1314.007478,
CHN,POP,TOT,MLN_PER,A,2005,1321.62349,
CHN,POP,TOT,MLN_PER,A,2006,1329.209094,
CHN,POP,TOT,MLN_PER,A,2007,1336.800506,
CHN,POP,TOT,MLN_PER,A,2008,1344.415227,
CHN,POP,TOT,MLN_PER,A,2009,1352.068091,
CHN,POP,TOT,MLN_PER,A,2010,1359.755102,
CHN,POP,TOT,MLN_PER,A,2011,1367.480264,
CHN,POP,TOT,MLN_PER,A,2012,1375.198619,
CHN,POP,TOT,MLN_PER,A,2013,1382.793212,
CHN,POP,TOT,MLN_PER,A,2014,1390.110388,
CHN,POP,TOT,MLN_PER,A,2015,1397.028553,
CHN,POP,TOT,MLN_PER,A,2016,1403.500365,
CHN,POP,TOT,MLN_PER,A,2017,1409.517397,
CHN,POP,TOT,MLN_PER,A,2018,1415.045928,
IND,POP,TOT,MLN_PER,A,1960,449.480608,
IND,POP,TOT,MLN_PER,A,1961,458.494963,
IND,POP,TOT,MLN_PER,A,1962,467.852537,
IND,POP,TOT,MLN_PER,A,1963,477.52797,
IND,POP,TOT,MLN_PER,A,1964,487.484535,
IND,POP,TOT,MLN_PER,A,1965,497.702365,
IND,POP,TOT,MLN_PER,A,1966,508.161935,
IND,POP,TOT,MLN_PER,A,1967,518.889779,
IND,POP,TOT,MLN_PER,A,1968,529.967317,
IND,POP,TOT,MLN_PER,A,1969,541.505076,
IND,POP,TOT,MLN_PER,A,1970,553.578513,
IND,POP,TOT,MLN_PER,A,1971,566.224812,
IND,POP,TOT,MLN_PER,A,1972,579.411513,
IND,POP,TOT,MLN_PER,A,1973,593.058926,
IND,POP,TOT,MLN_PER,A,1974,607.050255,
IND,POP,TOT,MLN_PER,A,1975,621.30172,
IND,POP,TOT,MLN_PER,A,1976,635.771734,
IND,POP,TOT,MLN_PER,A,1977,650.48503,
IND,POP,TOT,MLN_PER,A,1978,665.502284,
IND,POP,TOT,MLN_PER,A,1979,680.915804,
IND,POP,TOT,MLN_PER,A,1980,696.783517,
IND,POP,TOT,MLN_PER,A,1981,713.118032,
IND,POP,TOT,MLN_PER,A,1982,729.868013,
IND,POP,TOT,MLN_PER,A,1983,746.949067,
IND,POP,TOT,MLN_PER,A,1984,764.245202,
IND,POP,TOT,MLN_PER,A,1985,781.666671,
IND,POP,TOT,MLN_PER,A,1986,799.181436,
IND,POP,TOT,MLN_PER,A,1987,816.792741,
IND,POP,TOT,MLN_PER,A,1988,834.489322,
IND,POP,TOT,MLN_PER,A,1989,852.270034,
IND,POP,TOT,MLN_PER,A,1990,870.13348,
IND,POP,TOT,MLN_PER,A,1991,888.054875,
IND,POP,TOT,MLN_PER,A,1992,906.021106,
IND,POP,TOT,MLN_PER,A,1993,924.057817,
IND,POP,TOT,MLN_PER,A,1994,942.204249,
IND,POP,TOT,MLN_PER,A,1995,960.482795,
IND,POP,TOT,MLN_PER,A,1996,978.893217,
IND,POP,TOT,MLN_PER,A,1997,997.405318,
IND,POP,TOT,MLN_PER,A,1998,1015.974042,
IND,POP,TOT,MLN_PER,A,1999,1034.539214,
IND,POP,TOT,MLN_PER,A,2000,1053.050912,
IND,POP,TOT,MLN_PER,A,2001,1071.477855,
IND,POP,TOT,MLN_PER,A,2002,1089.807112,
IND,POP,TOT,MLN_PER,A,2003,1108.027848,
IND,POP,TOT,MLN_PER,A,2004,1126.135777,
IND,POP,TOT,MLN_PER,A,2005,1144.118674,
IND,POP,TOT,MLN_PER,A,2006,1161.977719,
IND,POP,TOT,MLN_PER,A,2007,1179.681239,
IND,POP,TOT,MLN_PER,A,2008,1197.146906,
IND,POP,TOT,MLN_PER,A,2009,1214.270132,
IND,POP,TOT,MLN_PER,A,2010,1230.980691,
IND,POP,TOT,MLN_PER,A,2011,1247.236029,
IND,POP,TOT,MLN_PER,A,2012,1263.065852,
IND,POP,TOT,MLN_PER,A,2013,1278.562207,
IND,POP,TOT,MLN_PER,A,2014,1293.859294,
IND,POP,TOT,MLN_PER,A,2015,1309.05398,
IND,POP,TOT,MLN_PER,A,2016,1324.171354,
IND,POP,TOT,MLN_PER,A,2017,1339.180127,
IND,POP,TOT,MLN_PER,A,2018,1354.051854,
IDN,POP,TOT,MLN_PER,A,1960,87.792515,
IDN,POP,TOT,MLN_PER,A,1961,90.138235,
IDN,POP,TOT,MLN_PER,A,1962,92.558005,
IDN,POP,TOT,MLN_PER,A,1963,95.055665,
IDN,POP,TOT,MLN_PER,A,1964,97.638029,
IDN,POP,TOT,MLN_PER,A,1965,100.308894,
IDN,POP,TOT,MLN_PER,A,1966,103.067354,
IDN,POP,TOT,MLN_PER,A,1967,105.907403,
IDN,POP,TOT,MLN_PER,A,1968,108.821564,
IDN,POP,TOT,MLN_PER,A,1969,111.800091,
IDN,POP,TOT,MLN_PER,A,1970,114.83478,
IDN,POP,TOT,MLN_PER,A,1971,117.921998,
IDN,POP,TOT,MLN_PER,A,1972,121.059513,
IDN,POP,TOT,MLN_PER,A,1973,124.242298,
IDN,POP,TOT,MLN_PER,A,1974,127.465231,
IDN,POP,TOT,MLN_PER,A,1975,130.724115,
IDN,POP,TOT,MLN_PER,A,1976,134.01069,
IDN,POP,TOT,MLN_PER,A,1977,137.322118,
IDN,POP,TOT,MLN_PER,A,1978,140.665856,
IDN,POP,TOT,MLN_PER,A,1979,144.053518,
IDN,POP,TOT,MLN_PER,A,1980,147.490365,
IDN,POP,TOT,MLN_PER,A,1981,150.97884,
IDN,POP,TOT,MLN_PER,A,1982,154.506265,
IDN,POP,TOT,MLN_PER,A,1983,158.044343,
IDN,POP,TOT,MLN_PER,A,1984,161.555583,
IDN,POP,TOT,MLN_PER,A,1985,165.012196,
IDN,POP,TOT,MLN_PER,A,1986,168.402025,
IDN,POP,TOT,MLN_PER,A,1987,171.728917,
IDN,POP,TOT,MLN_PER,A,1988,175.000916,
IDN,POP,TOT,MLN_PER,A,1989,178.233223,
IDN,POP,TOT,MLN_PER,A,1990,181.436821,
IDN,POP,TOT,MLN_PER,A,1991,184.615979,
IDN,POP,TOT,MLN_PER,A,1992,187.766086,
IDN,POP,TOT,MLN_PER,A,1993,190.879523,
IDN,POP,TOT,MLN_PER,A,1994,193.945272,
IDN,POP,TOT,MLN_PER,A,1995,196.957849,
IDN,POP,TOT,MLN_PER,A,1996,199.914831,
IDN,POP,TOT,MLN_PER,A,1997,202.826465,
IDN,POP,TOT,MLN_PER,A,1998,205.715544,
IDN,POP,TOT,MLN_PER,A,1999,208.612556,
IDN,POP,TOT,MLN_PER,A,2000,211.540429,
IDN,POP,TOT,MLN_PER,A,2001,214.506502,
IDN,POP,TOT,MLN_PER,A,2002,217.508059,
IDN,POP,TOT,MLN_PER,A,2003,220.545214,
IDN,POP,TOT,MLN_PER,A,2004,223.614649,
IDN,POP,TOT,MLN_PER,A,2005,226.71273,
IDN,POP,TOT,MLN_PER,A,2006,229.838202,
IDN,POP,TOT,MLN_PER,A,2007,232.989141,
IDN,POP,TOT,MLN_PER,A,2008,236.159276,
IDN,POP,TOT,MLN_PER,A,2009,239.340478,
IDN,POP,TOT,MLN_PER,A,2010,238.5188,
IDN,POP,TOT,MLN_PER,A,2011,241.9907,
IDN,POP,TOT,MLN_PER,A,2012,245.4252,
IDN,POP,TOT,MLN_PER,A,2013,248.8181,
IDN,POP,TOT,MLN_PER,A,2014,252.1648,
IDN,POP,TOT,MLN_PER,A,2015,255.4617,
IDN,POP,TOT,MLN_PER,A,2016,258.705,
IDN,POP,TOT,MLN_PER,A,2017,261.8909,
IDN,POP,TOT,MLN_PER,A,2018,265.0153,
ZAF,POP,TOT,MLN_PER,A,1960,17.456855,
ZAF,POP,TOT,MLN_PER,A,1961,17.920673,
ZAF,POP,TOT,MLN_PER,A,1962,18.401608,
ZAF,POP,TOT,MLN_PER,A,1963,18.899275,
ZAF,POP,TOT,MLN_PER,A,1964,19.412975,
ZAF,POP,TOT,MLN_PER,A,1965,19.942303,
ZAF,POP,TOT,MLN_PER,A,1966,20.486439,
ZAF,POP,TOT,MLN_PER,A,1967,21.045785,
ZAF,POP,TOT,MLN_PER,A,1968,21.62259,
ZAF,POP,TOT,MLN_PER,A,1969,22.219897,
ZAF,POP,TOT,MLN_PER,A,1970,22.839451,
ZAF,POP,TOT,MLN_PER,A,1971,23.482813,
ZAF,POP,TOT,MLN_PER,A,1972,24.148137,
ZAF,POP,TOT,MLN_PER,A,1973,24.829693,
ZAF,POP,TOT,MLN_PER,A,1974,25.519604,
ZAF,POP,TOT,MLN_PER,A,1975,26.212405,
ZAF,POP,TOT,MLN_PER,A,1976,26.904349,
ZAF,POP,TOT,MLN_PER,A,1977,27.597297,
ZAF,POP,TOT,MLN_PER,A,1978,28.29815,
ZAF,POP,TOT,MLN_PER,A,1979,29.017049,
ZAF,POP,TOT,MLN_PER,A,1980,29.760471,
ZAF,POP,TOT,MLN_PER,A,1981,30.532954,
ZAF,POP,TOT,MLN_PER,A,1982,31.330259,
ZAF,POP,TOT,MLN_PER,A,1983,32.139708,
ZAF,POP,TOT,MLN_PER,A,1984,32.943584,
ZAF,POP,TOT,MLN_PER,A,1985,33.730148,
ZAF,POP,TOT,MLN_PER,A,1986,34.490419,
ZAF,POP,TOT,MLN_PER,A,1987,35.230249,
ZAF,POP,TOT,MLN_PER,A,1988,35.970537,
ZAF,POP,TOT,MLN_PER,A,1989,36.740883,
ZAF,POP,TOT,MLN_PER,A,1990,37.560525,
ZAF,POP,TOT,MLN_PER,A,1991,38.437855,
ZAF,POP,TOT,MLN_PER,A,1992,39.360225,
ZAF,POP,TOT,MLN_PER,A,1993,40.300161,
ZAF,POP,TOT,MLN_PER,A,1994,41.218901,
ZAF,POP,TOT,MLN_PER,A,1995,42.088165,
ZAF,POP,TOT,MLN_PER,A,1996,42.89852,
ZAF,POP,TOT,MLN_PER,A,1997,43.657024,
ZAF,POP,TOT,MLN_PER,A,1998,44.372112,
ZAF,POP,TOT,MLN_PER,A,1999,45.058775,
ZAF,POP,TOT,MLN_PER,A,2000,45.728315,
ZAF,POP,TOT,MLN_PER,A,2001,46.385006,
ZAF,POP,TOT,MLN_PER,A,2002,45.76571,
ZAF,POP,TOT,MLN_PER,A,2003,46.243716,
ZAF,POP,TOT,MLN_PER,A,2004,46.741256,
ZAF,POP,TOT,MLN_PER,A,2005,47.268914,
ZAF,POP,TOT,MLN_PER,A,2006,47.839908,
ZAF,POP,TOT,MLN_PER,A,2007,48.476016,
ZAF,POP,TOT,MLN_PER,A,2008,49.17655,
ZAF,POP,TOT,MLN_PER,A,2009,49.928233,
ZAF,POP,TOT,MLN_PER,A,2010,50.724112,
ZAF,POP,TOT,MLN_PER,A,2011,51.550684,
ZAF,POP,TOT,MLN_PER,A,2012,52.409724,
ZAF,POP,TOT,MLN_PER,A,2013,53.282289,
ZAF,POP,TOT,MLN_PER,A,2014,54.166787,
ZAF,POP,TOT,MLN_PER,A,2015,55.055626,
ZAF,POP,TOT,MLN_PER,A,2016,55.946872,
ZAF,POP,TOT,MLN_PER,A,2017,56.837474,
ZAF,POP,TOT,MLN_PER,A,2018,57.725606,
EU28,POP,TOT,MLN_PER,A,1960,408.448041,
EU28,POP,TOT,MLN_PER,A,1961,411.966937,
EU28,POP,TOT,MLN_PER,A,1962,415.925486,
EU28,POP,TOT,MLN_PER,A,1963,419.703586,
EU28,POP,TOT,MLN_PER,A,1964,423.344889,
EU28,POP,TOT,MLN_PER,A,1965,426.855679,
EU28,POP,TOT,MLN_PER,A,1966,429.957082,
EU28,POP,TOT,MLN_PER,A,1967,432.983791,
EU28,POP,TOT,MLN_PER,A,1968,435.677712,
EU28,POP,TOT,MLN_PER,A,1969,438.549682,
EU28,POP,TOT,MLN_PER,A,1970,440.724041,
EU28,POP,TOT,MLN_PER,A,1971,443.165619,
EU28,POP,TOT,MLN_PER,A,1972,445.977292,
EU28,POP,TOT,MLN_PER,A,1973,448.584383,
EU28,POP,TOT,MLN_PER,A,1974,450.977647,
EU28,POP,TOT,MLN_PER,A,1975,453.230802,
EU28,POP,TOT,MLN_PER,A,1976,455.302767,
EU28,POP,TOT,MLN_PER,A,1977,457.299125,
EU28,POP,TOT,MLN_PER,A,1978,459.216123,
EU28,POP,TOT,MLN_PER,A,1979,461.027975,
EU28,POP,TOT,MLN_PER,A,1980,462.976988,
EU28,POP,TOT,MLN_PER,A,1981,464.680718,
EU28,POP,TOT,MLN_PER,A,1982,465.80785,
EU28,POP,TOT,MLN_PER,A,1983,466.876478,
EU28,POP,TOT,MLN_PER,A,1984,467.88115,
EU28,POP,TOT,MLN_PER,A,1985,468.960685,
EU28,POP,TOT,MLN_PER,A,1986,470.182543,
EU28,POP,TOT,MLN_PER,A,1987,471.477553,
EU28,POP,TOT,MLN_PER,A,1988,472.949149,
EU28,POP,TOT,MLN_PER,A,1989,474.460706,
EU28,POP,TOT,MLN_PER,A,1990,475.933851,
EU28,POP,TOT,MLN_PER,A,1991,478.723976,
EU28,POP,TOT,MLN_PER,A,1992,480.165732,
EU28,POP,TOT,MLN_PER,A,1993,481.559075,
EU28,POP,TOT,MLN_PER,A,1994,482.615362,
EU28,POP,TOT,MLN_PER,A,1995,483.519568,
EU28,POP,TOT,MLN_PER,A,1996,484.344995,
EU28,POP,TOT,MLN_PER,A,1997,485.07675,
EU28,POP,TOT,MLN_PER,A,1998,485.731663,
EU28,POP,TOT,MLN_PER,A,1999,486.577554,
EU28,POP,TOT,MLN_PER,A,2000,487.732368,
EU28,POP,TOT,MLN_PER,A,2001,488.457887,
EU28,POP,TOT,MLN_PER,A,2002,489.712694,
EU28,POP,TOT,MLN_PER,A,2003,491.5624,
EU28,POP,TOT,MLN_PER,A,2004,493.422331,
EU28,POP,TOT,MLN_PER,A,2005,495.49782,
EU28,POP,TOT,MLN_PER,A,2006,497.262107,
EU28,POP,TOT,MLN_PER,A,2007,499.283942,
EU28,POP,TOT,MLN_PER,A,2008,501.249177,
EU28,POP,TOT,MLN_PER,A,2009,502.722092,
EU28,POP,TOT,MLN_PER,A,2010,504.286223,
EU28,POP,TOT,MLN_PER,A,2011,503.891769,
EU28,POP,TOT,MLN_PER,A,2012,504.985115,
EU28,POP,TOT,MLN_PER,A,2013,506.412977,
EU28,POP,TOT,MLN_PER,A,2014,508.243486,
EU28,POP,TOT,MLN_PER,A,2015,509.672282,
EU28,POP,TOT,MLN_PER,A,2016,511.15239,
EU28,POP,TOT,MLN_PER,A,2017,512.151635,
EU28,POP,TOT,MLN_PER,A,2018,513.179223,
OECD,POP,TOT,MLN_PER,A,1960,790.958808,
OECD,POP,TOT,MLN_PER,A,1961,801.899345,
OECD,POP,TOT,MLN_PER,A,1962,813.169243,
OECD,POP,TOT,MLN_PER,A,1963,824.258339,
OECD,POP,TOT,MLN_PER,A,1964,835.211801,
OECD,POP,TOT,MLN_PER,A,1965,845.848608,
OECD,POP,TOT,MLN_PER,A,1966,855.611107,
OECD,POP,TOT,MLN_PER,A,1967,865.573047,
OECD,POP,TOT,MLN_PER,A,1968,875.32679,
OECD,POP,TOT,MLN_PER,A,1969,885.107683,
OECD,POP,TOT,MLN_PER,A,1970,894.555966,
OECD,POP,TOT,MLN_PER,A,1971,905.0116,
OECD,POP,TOT,MLN_PER,A,1972,915.430633,
OECD,POP,TOT,MLN_PER,A,1973,925.334276,
OECD,POP,TOT,MLN_PER,A,1974,935.02354,
OECD,POP,TOT,MLN_PER,A,1975,944.54231,
OECD,POP,TOT,MLN_PER,A,1976,953.372855,
OECD,POP,TOT,MLN_PER,A,1977,962.170486,
OECD,POP,TOT,MLN_PER,A,1978,971.024327,
OECD,POP,TOT,MLN_PER,A,1979,979.93304,
OECD,POP,TOT,MLN_PER,A,1980,988.766734,
OECD,POP,TOT,MLN_PER,A,1981,997.611298,
OECD,POP,TOT,MLN_PER,A,1982,1006.103884,
OECD,POP,TOT,MLN_PER,A,1983,1014.236972,
OECD,POP,TOT,MLN_PER,A,1984,1022.048263,
OECD,POP,TOT,MLN_PER,A,1985,1029.917012,
OECD,POP,TOT,MLN_PER,A,1986,1037.893938,
OECD,POP,TOT,MLN_PER,A,1987,1045.677351,
OECD,POP,TOT,MLN_PER,A,1988,1053.653267,
OECD,POP,TOT,MLN_PER,A,1989,1062.024612,
OECD,POP,TOT,MLN_PER,A,1990,1070.890025,
OECD,POP,TOT,MLN_PER,A,1991,1082.066179,
OECD,POP,TOT,MLN_PER,A,1992,1091.918507,
OECD,POP,TOT,MLN_PER,A,1993,1101.074141,
OECD,POP,TOT,MLN_PER,A,1994,1109.602497,
OECD,POP,TOT,MLN_PER,A,1995,1117.906796,
OECD,POP,TOT,MLN_PER,A,1996,1126.062186,
OECD,POP,TOT,MLN_PER,A,1997,1134.188533,
OECD,POP,TOT,MLN_PER,A,1998,1141.965661,
OECD,POP,TOT,MLN_PER,A,1999,1149.781576,
OECD,POP,TOT,MLN_PER,A,2000,1157.922898,
OECD,POP,TOT,MLN_PER,A,2001,1165.984021,
OECD,POP,TOT,MLN_PER,A,2002,1174.166054,
OECD,POP,TOT,MLN_PER,A,2003,1182.226578,
OECD,POP,TOT,MLN_PER,A,2004,1190.327709,
OECD,POP,TOT,MLN_PER,A,2005,1198.664295,
OECD,POP,TOT,MLN_PER,A,2006,1207.224137,
OECD,POP,TOT,MLN_PER,A,2007,1216.4299,
OECD,POP,TOT,MLN_PER,A,2008,1225.897618,
OECD,POP,TOT,MLN_PER,A,2009,1234.509706,
OECD,POP,TOT,MLN_PER,A,2010,1243.038933,
OECD,POP,TOT,MLN_PER,A,2011,1249.05554,
OECD,POP,TOT,MLN_PER,A,2012,1256.390205,
OECD,POP,TOT,MLN_PER,A,2013,1263.936688,
OECD,POP,TOT,MLN_PER,A,2014,1272.14574,
OECD,POP,TOT,MLN_PER,A,2015,1279.863664,
OECD,POP,TOT,MLN_PER,A,2016,1287.731405,
OECD,POP,TOT,MLN_PER,A,2017,1294.830176,
OECD,POP,TOT,MLN_PER,A,2018,1301.969697,
LVA,POP,TOT,MLN_PER,A,1960,2.129586,
LVA,POP,TOT,MLN_PER,A,1961,2.15766,
LVA,POP,TOT,MLN_PER,A,1962,2.185878,
LVA,POP,TOT,MLN_PER,A,1963,2.213803,
LVA,POP,TOT,MLN_PER,A,1964,2.240945,
LVA,POP,TOT,MLN_PER,A,1965,2.266941,
LVA,POP,TOT,MLN_PER,A,1966,2.291465,
LVA,POP,TOT,MLN_PER,A,1967,2.3145,
LVA,POP,TOT,MLN_PER,A,1968,2.336322,
LVA,POP,TOT,MLN_PER,A,1969,2.357395,
LVA,POP,TOT,MLN_PER,A,1970,2.359164,
LVA,POP,TOT,MLN_PER,A,1971,2.376389,
LVA,POP,TOT,MLN_PER,A,1972,2.395674,
LVA,POP,TOT,MLN_PER,A,1973,2.415819,
LVA,POP,TOT,MLN_PER,A,1974,2.437186,
LVA,POP,TOT,MLN_PER,A,1975,2.45613,
LVA,POP,TOT,MLN_PER,A,1976,2.470989,
LVA,POP,TOT,MLN_PER,A,1977,2.485073,
LVA,POP,TOT,MLN_PER,A,1978,2.497921,
LVA,POP,TOT,MLN_PER,A,1979,2.505953,
LVA,POP,TOT,MLN_PER,A,1980,2.511701,
LVA,POP,TOT,MLN_PER,A,1981,2.519421,
LVA,POP,TOT,MLN_PER,A,1982,2.53108,
LVA,POP,TOT,MLN_PER,A,1983,2.546011,
LVA,POP,TOT,MLN_PER,A,1984,2.562047,
LVA,POP,TOT,MLN_PER,A,1985,2.578873,
LVA,POP,TOT,MLN_PER,A,1986,2.599892,
LVA,POP,TOT,MLN_PER,A,1987,2.626583,
LVA,POP,TOT,MLN_PER,A,1988,2.653434,
LVA,POP,TOT,MLN_PER,A,1989,2.666955,
LVA,POP,TOT,MLN_PER,A,1990,2.663146,
LVA,POP,TOT,MLN_PER,A,1991,2.650581,
LVA,POP,TOT,MLN_PER,A,1992,2.614338,
LVA,POP,TOT,MLN_PER,A,1993,2.563289,
LVA,POP,TOT,MLN_PER,A,1994,2.520742,
LVA,POP,TOT,MLN_PER,A,1995,2.485054,
LVA,POP,TOT,MLN_PER,A,1996,2.457226,
LVA,POP,TOT,MLN_PER,A,1997,2.432851,
LVA,POP,TOT,MLN_PER,A,1998,2.410027,
LVA,POP,TOT,MLN_PER,A,1999,2.390477,
LVA,POP,TOT,MLN_PER,A,2000,2.367549,
LVA,POP,TOT,MLN_PER,A,2001,2.337172,
LVA,POP,TOT,MLN_PER,A,2002,2.310176,
LVA,POP,TOT,MLN_PER,A,2003,2.287955,
LVA,POP,TOT,MLN_PER,A,2004,2.263123,
LVA,POP,TOT,MLN_PER,A,2005,2.238799,
LVA,POP,TOT,MLN_PER,A,2006,2.218351,
LVA,POP,TOT,MLN_PER,A,2007,2.200325,
LVA,POP,TOT,MLN_PER,A,2008,2.177324,
LVA,POP,TOT,MLN_PER,A,2009,2.141668,
LVA,POP,TOT,MLN_PER,A,2010,2.097553,
LVA,POP,TOT,MLN_PER,A,2011,2.05971,
LVA,POP,TOT,MLN_PER,A,2012,2.034324,
LVA,POP,TOT,MLN_PER,A,2013,2.012647,
